"","SourceFile","FileName","ImageWidth","ImageHeight","CreateDate","PictureDirectory","R","G","B","Pct"
"1","20190420/IMAG0001.JPG","IMAG0001.JPG",3648,2736,"2019:03:27 11:57:20","C:/Users/branc/Desktop/New folder (3)/Snow",0.815258467023168,0.843062099532693,0.836582357758829,0.2035
"2","20190420/IMAG0002.JPG","IMAG0002.JPG",3648,2736,"2019:03:27 12:00:42","C:/Users/branc/Desktop/New folder (3)/Snow",0.265652982740744,0.254401171870275,0.207390772732242,0.4859
"3","20190420/IMAG0003.JPG","IMAG0003.JPG",3648,2736,"2019:03:27 12:01:27","C:/Users/branc/Desktop/New folder (3)/Snow",0.831502047293448,0.852936665260278,0.850918827403785,0.36945
"4","20190420/IMAG0004.JPG","IMAG0004.JPG",3648,2736,"2019:03:27 12:03:19","C:/Users/branc/Desktop/New folder (3)/Snow",0.80759136100418,0.828422468267014,0.818592754984885,0.3193
"5","20190420/IMAG0005.JPG","IMAG0005.JPG",3648,2736,"2019:03:27 12:04:02","C:/Users/branc/Desktop/New folder (3)/Snow",0.795849211579433,0.829630478591851,0.821756141976209,0.30795
"6","20190420/IMAG0006.JPG","IMAG0006.JPG",3648,2736,"2019:03:27 12:04:29","C:/Users/branc/Desktop/New folder (3)/Snow",0.793595303052073,0.823204582076959,0.820932050607078,0.30725
"7","20190420/IMAG0007.JPG","IMAG0007.JPG",3648,2736,"2019:03:27 12:04:42","C:/Users/branc/Desktop/New folder (3)/Snow",0.804724600120438,0.839146967198123,0.831394800911038,0.2996
"8","20190420/IMAG0008.JPG","IMAG0008.JPG",3648,2736,"2019:03:27 12:10:38","C:/Users/branc/Desktop/New folder (3)/Snow",0.778930887944543,0.802317673639161,0.801835338202084,0.30245
"9","20190420/IMAG0009.JPG","IMAG0009.JPG",3648,2736,"2019:03:27 12:11:03","C:/Users/branc/Desktop/New folder (3)/Snow",0.781053465848761,0.804810499786035,0.806647328292692,0.30925
"10","20190420/IMAG0010.JPG","IMAG0010.JPG",3648,2736,"2019:03:27 12:11:45","C:/Users/branc/Desktop/New folder (3)/Snow",0.782093920360094,0.813267222597878,0.806932481471699,0.30015
"11","20190420/IMAG0011.JPG","IMAG0011.JPG",3648,2736,"2019:03:27 12:12:06","C:/Users/branc/Desktop/New folder (3)/Snow",0.780740449769235,0.811045206062416,0.802036073193901,0.2995
"12","20190420/IMAG0012.JPG","IMAG0012.JPG",3648,2736,"2019:03:27 12:12:25","C:/Users/branc/Desktop/New folder (3)/Snow",0.778100289296059,0.811492124718766,0.807877852780475,0.305
"13","20190420/IMAG0013.JPG","IMAG0013.JPG",3648,2736,"2019:03:27 12:12:35","C:/Users/branc/Desktop/New folder (3)/Snow",0.781432344221059,0.814077409871222,0.810049331041204,0.3148
"14","20190420/IMAG0014.JPG","IMAG0014.JPG",3648,2736,"2019:03:27 12:12:47","C:/Users/branc/Desktop/New folder (3)/Snow",0.816538350139106,0.835403237213837,0.83256545490063,0.2911
"15","20190420/IMAG0015.JPG","IMAG0015.JPG",3648,2736,"2019:03:27 12:12:59","C:/Users/branc/Desktop/New folder (3)/Snow",0.770706558485471,0.805092448119853,0.799937587767216,0.3016
"16","20190420/IMAG0016.JPG","IMAG0016.JPG",3648,2736,"2019:03:27 12:13:10","C:/Users/branc/Desktop/New folder (3)/Snow",0.805358553087535,0.828832522652358,0.821131858957642,0.30415
"17","20190420/IMAG0017.JPG","IMAG0017.JPG",3648,2736,"2019:03:27 12:13:22","C:/Users/branc/Desktop/New folder (3)/Snow",0.789752726487439,0.813808698082435,0.811485229012259,0.3087
"18","20190420/IMAG0018.JPG","IMAG0018.JPG",3648,2736,"2019:03:27 12:13:37","C:/Users/branc/Desktop/New folder (3)/Snow",0.781966578184204,0.824793357201592,0.815569767332039,0.31135
